YearQuarterId,YearGroupId,Year,Quarter,FailureUnit,Zone,ZoneCategory,Location,LocationCategory,Direction
2022-Q2,G2022,2022,Q2,69,2,Medium,Puy-de-Dôme,D,South East
2018-Q4,G2018,2018,Q4,98,3,High,Aisne,D,North
2015-Q4,G2015,2015,Q4,175,3,High,Morbihan ,D,North West
2016-Q4,G2016,2016,Q4,215,3,High,Hérault ,D,South
2014-Q4,G2014,2014,Q4,206,3,High,Gard ,D,South
2022-Q1,G2022,2022,Q1,81,2,Medium,Oise,D,North
2020-Q2,G2020,2020,Q2,4,1,Low,French Guiana,C,Nil
2019-Q3,G2019,2019,Q3,434,4,Very High,Bourgogne-Frenche-Comté,R,West
2016-Q2,G2016,2016,Q2,28,1,Low,Meuse ,D,North East
2017-Q4,G2017,2017,Q4,62,2,Medium, Haute-Corse,D,South
2024-Q4,G2024,2024,Q4,0,1,Low, Savoie ,D,South East
2023-Q3,G2023,2023,Q3,108,3,High,Morbihan ,D,North West
2023-Q4,G2023,2023,Q4,265,4,Very High,Pas-de-Calais ,D,North
2020-Q1,G2020,2020,Q1,124,3,High,Pyrénées-Atlantiques ,D,South West
2022-Q1,G2022,2022,Q1,62,2,Medium, Landes ,D,South West
2016-Q3,G2016,2016,Q3,73,2,Medium,Marne,D,North East
2023-Q2,G2023,2023,Q2,56,2,Medium,Vosges,D,North East
2022-Q4,G2022,2022,Q4,407,4,Very High,Seine-et-Marne,D,North Central
2016-Q1,G2016,2016,Q1,334,4,Very High,Bas-Rhin,D,North East
2022-Q4,G2022,2022,Q4,152,3,High,Gard ,D,South
2021-Q4,G2021,2021,Q4,28,1,Low, Jura,D,East
2015-Q3,G2015,2015,Q3,67,2,Medium, Cher,D,Central
2024-Q2,G2024,2024,Q2,689,4,Very High,Seine-et-Marne,D,North Central
2015-Q3,G2015,2015,Q3,628,4,Very High, Normandie,R,North
2020-Q1,G2020,2020,Q1,195,3,High,Val-de-Marne,D,North Central
2018-Q2,G2018,2018,Q2,89,2,Medium, Savoie ,D,South East
2023-Q2,G2023,2023,Q2,21,1,Low,French Guiana,C,Nil
2018-Q3,G2018,2018,Q3,217,3,High,Val-de-Marne,D,North Central
2016-Q2,G2016,2016,Q2,69,2,Medium,Yonne,D,East
2017-Q2,G2017,2017,Q2,627,4,Very High,Pays de la Loire,R,West
2016-Q2,G2016,2016,Q2,183,3,High,Gard ,D,South
2017-Q2,G2017,2017,Q2,120,3,High, Saône-et-Loire,D,East
2022-Q3,G2022,2022,Q3,21,1,Low,Aube,D,North East
2020-Q3,G2020,2020,Q3,65,2,Medium,Calvados,D,North
2014-Q4,G2014,2014,Q4,284,4,Very High,Hérault ,D,South
2020-Q4,G2020,2020,Q4,63,2,Medium, Savoie ,D,South East
2016-Q4,G2016,2016,Q4,120,3,High,French Guiana,C,Nil
2020-Q4,G2020,2020,Q4,322,4,Very High,Pays de la Loire,R,West
2015-Q4,G2015,2015,Q4,78,2,Medium,Vosges,D,North East
2023-Q2,G2023,2023,Q2,78,2,Medium, Landes ,D,South West
2021-Q1,G2021,2021,Q1,37,1,Low,Loir-et-Cher,D,Central
2023-Q1,G2023,2023,Q1,1311,4,Very High,Occitanie ,R,South
2014-Q3,G2014,2014,Q3,164,3,High,Essonne,D,North Central
2019-Q4,G2019,2019,Q4,32,1,Low,Nièvre ,D,East
2019-Q2,G2019,2019,Q2,47,2,Medium, Cher,D,Central
2024-Q1,G2024,2024,Q1,53,2,Medium,Deux-Sèvres,D,South West
2022-Q1,G2022,2022,Q1,250,4,Very High,Gironde,D,South West
2021-Q1,G2021,2021,Q1,150,3,High,Essonne,D,North Central
2021-Q4,G2021,2021,Q4,31,1,Low,Meuse ,D,North East
2016-Q2,G2016,2016,Q2,96,2,Medium,Côte-d'Or,D,East
2024-Q1,G2024,2024,Q1,178,3,High,Haut-Rhin ,D,North East
2022-Q1,G2022,2022,Q1,278,4,Very High,Alpes-Maritimes,D,South East
2016-Q4,G2016,2016,Q4,70,2,Medium,Manche,D,North
2020-Q2,G2020,2020,Q2,507,4,Very High,Occitanie ,R,South
2016-Q3,G2016,2016,Q3,209,3,High, Hauts-de-Seine,D,North Central
2015-Q1,G2015,2015,Q1,2193,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2023-Q4,G2023,2023,Q4,124,3,High, Martinique,C,Nil
2016-Q1,G2016,2016,Q1,23,1,Low,Cantal,D,South East
2015-Q3,G2015,2015,Q3,496,4,Very High,Bourgogne-Frenche-Comté,R,West
2017-Q3,G2017,2017,Q3,5,1,Low,Lozère ,D,South
2024-Q4,G2024,2024,Q4,0,1,Low,Aveyron,D,South
2020-Q4,G2020,2020,Q4,20,1,Low,Nièvre ,D,East
2024-Q4,G2024,2024,Q4,0,1,Low,Alpes-de-Haute-Provence,D,South East
2024-Q4,G2024,2024,Q4,0,1,Low, Ille-et-Vilaine ,D,North West
2024-Q4,G2024,2024,Q4,0,1,Low,Gironde,D,South West
2018-Q1,G2018,2018,Q1,38,1,Low,Alpes-de-Haute-Provence,D,South East
2017-Q2,G2017,2017,Q2,307,4,Very High,Var ,D,South East
2020-Q2,G2020,2020,Q2,31,1,Low,Corse,R,South
2023-Q3,G2023,2023,Q3,15,1,Low,Cantal,D,South East
2018-Q4,G2018,2018,Q4,24,1,Low,Aveyron,D,South
2018-Q3,G2018,2018,Q3,110,3,High,Morbihan ,D,North West
2019-Q2,G2019,2019,Q2,230,4,Very High,Yvelines ,D,North Central
2022-Q4,G2022,2022,Q4,111,3,High,Ain,D,South East
2022-Q1,G2022,2022,Q1,250,4,Very High,Hérault ,D,South
2016-Q4,G2016,2016,Q4,59,2,Medium,Deux-Sèvres,D,South West
2024-Q4,G2024,2024,Q4,0,1,Low,Orne,D,North
2020-Q3,G2020,2020,Q3,230,4,Very High,Overseas,O,Nil
2019-Q1,G2019,2019,Q1,132,3,High,Loiret ,D,Central
2024-Q3,G2024,2024,Q3,77,2,Medium,Aude,D,South
2023-Q3,G2023,2023,Q3,509,4,Very High,Bouches-du-Rhône,D,South East
2014-Q4,G2014,2014,Q4,50,2,Medium,Haute-Saône,D,East
2015-Q2,G2015,2015,Q2,1209,4,Very High,Hauts-de-France,R,North
2014-Q4,G2014,2014,Q4,73,2,Medium,Tarn,D,South
2020-Q4,G2020,2020,Q4,78,2,Medium,Morbihan ,D,North West
2022-Q3,G2022,2022,Q3,24,1,Low,Hautes-Alpes,D,South East
2017-Q2,G2017,2017,Q2,389,4,Very High,Overseas,O,Nil
2020-Q1,G2020,2020,Q1,136,3,High,Finistère,D,North West
2021-Q2,G2021,2021,Q2,25,1,Low,Tarn,D,South
2018-Q4,G2018,2018,Q4,299,4,Very High,Val-de-Marne,D,North Central
2019-Q1,G2019,2019,Q1,120,3,High,Corse,R,South
2023-Q1,G2023,2023,Q1,50,2,Medium,Indre ,D,Central
2021-Q4,G2021,2021,Q4,36,1,Low,Somme,D,North
2023-Q1,G2023,2023,Q1,14608,4,Very High,France,C,Nil
2021-Q4,G2021,2021,Q4,126,3,High, Hauts-de-Seine,D,North Central
2024-Q2,G2024,2024,Q2,154,3,High, Meurthe-et-Moselle,D,North East
2018-Q4,G2018,2018,Q4,53,2,Medium, Cher,D,Central
2022-Q3,G2022,2022,Q3,31,1,Low,Allier,D,South East
2015-Q1,G2015,2015,Q1,64,2,Medium,Haute-Saône,D,East
2024-Q1,G2024,2024,Q1,359,4,Very High,Isère ,D,South East
2021-Q2,G2021,2021,Q2,479,4,Very High,Grand Est ,R,North East
2016-Q1,G2016,2016,Q1,41,1,Low, Gers,D,South
2024-Q2,G2024,2024,Q2,595,4,Very High, Bretagne,R,North West
2019-Q3,G2019,2019,Q3,41,1,Low,Corrèze ,D,South West
2015-Q1,G2015,2015,Q1,127,3,High,Côte-d'Or,D,East
2017-Q1,G2017,2017,Q1,20,1,Low,Meuse ,D,North East
2023-Q2,G2023,2023,Q2,3158,4,Very High,Île-de-France,R,North Central
2017-Q3,G2017,2017,Q3,171,3,High, Loire-Atlantique,D,West
2024-Q1,G2024,2024,Q1,89,2,Medium,Loir-et-Cher,D,Central
2024-Q2,G2024,2024,Q2,150,3,High,Haut-Rhin ,D,North East
2021-Q1,G2021,2021,Q1,236,4,Very High,Nord,D,North
2022-Q4,G2022,2022,Q4,179,3,High, Loire-Atlantique,D,West
2017-Q3,G2017,2017,Q3,95,2,Medium, Doubs,D,East
2023-Q2,G2023,2023,Q2,73,2,Medium,Manche,D,North
2023-Q1,G2023,2023,Q1,31,1,Low,Alpes-de-Haute-Provence,D,South East
2017-Q2,G2017,2017,Q2,13750,4,Very High,France,C,Nil
2024-Q4,G2024,2024,Q4,0,1,Low,Indre ,D,Central
2018-Q2,G2018,2018,Q2,145,3,High, Pyrénées-Orientales ,D,South
2022-Q2,G2022,2022,Q2,133,3,High,La Réunion,C,Nil
2015-Q2,G2015,2015,Q2,261,4,Very High,Yvelines ,D,North Central
2022-Q4,G2022,2022,Q4,79,2,Medium,Vosges,D,North East
2016-Q3,G2016,2016,Q3,53,2,Medium,Yonne,D,East
2022-Q4,G2022,2022,Q4,334,4,Very High,Gironde,D,South West
2023-Q1,G2023,2023,Q1,114,3,High, Saône-et-Loire,D,East
2014-Q2,G2014,2014,Q2,57,2,Medium,Corse-du-Sud,D,South
2020-Q3,G2020,2020,Q3,28,1,Low,Mayenne,D,West
2019-Q2,G2019,2019,Q2,84,2,Medium,Vosges,D,North East
2020-Q4,G2020,2020,Q4,140,3,High, Hauts-de-Seine,D,North Central
2023-Q2,G2023,2023,Q2,475,4,Very High, Bretagne,R,North West
2019-Q1,G2019,2019,Q1,514,4,Very High,Bouches-du-Rhône,D,South East
2021-Q1,G2021,2021,Q1,70,2,Medium,Loire,D,South East
2022-Q1,G2022,2022,Q1,94,2,Medium,Morbihan ,D,North West
2015-Q2,G2015,2015,Q2,112,3,High, Dordogne,D,South West
2023-Q4,G2023,2023,Q4,531,4,Very High,Overseas,O,Nil
2017-Q4,G2017,2017,Q4,599,4,Very High, Bretagne,R,North West
2017-Q1,G2017,2017,Q1,124,3,High, Côtes-d'Armor,D,North West
2016-Q2,G2016,2016,Q2,45,1,Low,Indre ,D,Central
2019-Q3,G2019,2019,Q3,149,3,High,Yvelines ,D,North Central
2017-Q2,G2017,2017,Q2,32,1,Low,Haute-Marne,D,North East
2016-Q2,G2016,2016,Q2,13,1,Low,Lozère ,D,South
2023-Q2,G2023,2023,Q2,230,4,Very High,Bas-Rhin,D,North East
2014-Q1,G2014,2014,Q1,43,1,Low, Haute-Corse,D,South
2024-Q1,G2024,2024,Q1,301,4,Very High,Val-d'Oise ,D,North Central
2019-Q1,G2019,2019,Q1,66,2,Medium,Aube,D,North East
2021-Q3,G2021,2021,Q3,10,1,Low,Aveyron,D,South
2022-Q3,G2022,2022,Q3,54,2,Medium,Manche,D,North
2019-Q4,G2019,2019,Q4,51,2,Medium,Corse-du-Sud,D,South
2014-Q2,G2014,2014,Q2,252,4,Very High,Seine-Maritime ,D,North
2024-Q1,G2024,2024,Q1,54,2,Medium,Indre ,D,Central
2024-Q3,G2024,2024,Q3,308,4,Very High,Haute-Garonne,D,South
2017-Q1,G2017,2017,Q1,216,3,High,Gard ,D,South
2020-Q3,G2020,2020,Q3,20,1,Low,Haute-Saône,D,East
2019-Q2,G2019,2019,Q2,34,1,Low,Hautes-Alpes,D,South East
2024-Q2,G2024,2024,Q2,25,1,Low,Haute-Saône,D,East
2021-Q3,G2021,2021,Q3,85,2,Medium,Pas-de-Calais ,D,North
2018-Q1,G2018,2018,Q1,125,3,High, Meurthe-et-Moselle,D,North East
2020-Q4,G2020,2020,Q4,7972,4,Very High,France,C,Nil
2020-Q4,G2020,2020,Q4,36,1,Low,Tarn,D,South
2019-Q3,G2019,2019,Q3,48,2,Medium, Lot-et-Garonne,D,South West
2018-Q3,G2018,2018,Q3,75,2,Medium, Landes ,D,South West
2014-Q4,G2014,2014,Q4,286,4,Very High,Seine-et-Marne,D,North Central
2022-Q3,G2022,2022,Q3,85,2,Medium,Finistère,D,North West
2016-Q2,G2016,2016,Q2,34,1,Low, Lot,D,South
2017-Q3,G2017,2017,Q3,60,2,Medium,Somme,D,North
2024-Q1,G2024,2024,Q1,94,2,Medium,Aisne,D,North
2016-Q1,G2016,2016,Q1,620,4,Very High,Centre-Val de Loire,R,Central
2016-Q4,G2016,2016,Q4,38,1,Low, Gers,D,South
2016-Q2,G2016,2016,Q2,268,4,Very High,Bas-Rhin,D,North East
2024-Q4,G2024,2024,Q4,0,1,Low,Vosges,D,North East
2023-Q1,G2023,2023,Q1,556,4,Very High,Centre-Val de Loire,R,Central
2020-Q3,G2020,2020,Q3,13,1,Low, Lot,D,South
2014-Q2,G2014,2014,Q2,114,3,High, Doubs,D,East
2016-Q3,G2016,2016,Q3,33,1,Low,Haute-Loire ,D,South East
2024-Q2,G2024,2024,Q2,51,2,Medium,Aube,D,North East
2018-Q1,G2018,2018,Q1,287,4,Very High,Haute-Garonne,D,South
2015-Q4,G2015,2015,Q4,273,4,Very High,Val-d'Oise ,D,North Central
2014-Q1,G2014,2014,Q1,99,3,High,Aude,D,South
2021-Q1,G2021,2021,Q1,21,1,Low,Hautes-Alpes,D,South East
2023-Q2,G2023,2023,Q2,117,3,High,Charente-Maritime,D,South West
2021-Q1,G2021,2021,Q1,616,4,Very High,Occitanie ,R,South
2020-Q2,G2020,2020,Q2,9,1,Low,Haute-Loire ,D,South East
2023-Q4,G2023,2023,Q4,579,4,Very High,Centre-Val de Loire,R,Central
2019-Q3,G2019,2019,Q3,44,1,Low,Allier,D,South East
2017-Q3,G2017,2017,Q3,65,2,Medium,Aude,D,South
2016-Q4,G2016,2016,Q4,245,4,Very High,Val-de-Marne,D,North Central
2019-Q3,G2019,2019,Q3,78,2,Medium,Yonne,D,East
2014-Q4,G2014,2014,Q4,187,3,High,Morbihan ,D,North West
2023-Q1,G2023,2023,Q1,81,2,Medium,Tarn-et-Garonne,D,South
2023-Q1,G2023,2023,Q1,81,2,Medium,Somme,D,North
2018-Q2,G2018,2018,Q2,99,3,High,Côte-d'Or,D,East
2019-Q2,G2019,2019,Q2,1252,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2018-Q2,G2018,2018,Q2,135,3,High,Charente-Maritime,D,South West
2016-Q1,G2016,2016,Q1,790,4,Very High,Pays de la Loire,R,West
2023-Q1,G2023,2023,Q1,222,4,Very High,Seine-Maritime ,D,North
2024-Q2,G2024,2024,Q2,185,3,High,Loire,D,South East
2015-Q4,G2015,2015,Q4,116,3,High,Marne,D,North East
2023-Q2,G2023,2023,Q2,235,4,Very High, Loire-Atlantique,D,West
2024-Q2,G2024,2024,Q2,319,4,Very High,Haute-Garonne,D,South
2020-Q3,G2020,2020,Q3,50,2,Medium, Saône-et-Loire,D,East
2020-Q1,G2020,2020,Q1,58,2,Medium, Saône-et-Loire,D,East
2022-Q4,G2022,2022,Q4,119,3,High,Vendée,D,West
2014-Q1,G2014,2014,Q1,358,4,Very High,Hérault ,D,South
2016-Q4,G2016,2016,Q4,148,3,High,Maine-et-Loire,D,West
2020-Q4,G2020,2020,Q4,87,2,Medium,Gard ,D,South
2024-Q1,G2024,2024,Q1,1494,4,Very High,Nouvelle-Aquitaine,R,South West
2023-Q3,G2023,2023,Q3,425,4,Very High,Centre-Val de Loire,R,Central
2022-Q2,G2022,2022,Q2,15,1,Low,Haute-Loire ,D,South East
2015-Q4,G2015,2015,Q4,57,2,Medium,Tarn-et-Garonne,D,South
2021-Q4,G2021,2021,Q4,84,2,Medium,Loire,D,South East
2018-Q2,G2018,2018,Q2,122,3,High,Haut-Rhin ,D,North East
2023-Q4,G2023,2023,Q4,24,1,Low,Cantal,D,South East
2017-Q2,G2017,2017,Q2,39,1,Low,Indre ,D,Central
2016-Q1,G2016,2016,Q1,83,2,Medium,Aisne,D,North
2017-Q4,G2017,2017,Q4,87,2,Medium, Doubs,D,East
2019-Q4,G2019,2019,Q4,205,3,High,Seine-Maritime ,D,North
2017-Q1,G2017,2017,Q1,126,3,High, Meurthe-et-Moselle,D,North East
2018-Q4,G2018,2018,Q4,67,2,Medium,Loir-et-Cher,D,Central
2020-Q3,G2020,2020,Q3,87,2,Medium,Val-d'Oise ,D,North Central
2023-Q3,G2023,2023,Q3,82,2,Medium,Eure-et-Loir,D,Central
2014-Q1,G2014,2014,Q1,181,3,High,Maine-et-Loire,D,West
2020-Q3,G2020,2020,Q3,66,2,Medium,Pyrénées-Atlantiques ,D,South West
2024-Q4,G2024,2024,Q4,0,1,Low,Oise,D,North
2014-Q2,G2014,2014,Q2,15,1,Low,Lozère ,D,South
2022-Q1,G2022,2022,Q1,444,4,Very High,Nord,D,North
2015-Q1,G2015,2015,Q1,312,4,Very High,Bas-Rhin,D,North East
2019-Q1,G2019,2019,Q1,508,4,Very High,Centre-Val de Loire,R,Central
2021-Q4,G2021,2021,Q4,301,4,Very High,Bourgogne-Frenche-Comté,R,West
2023-Q2,G2023,2023,Q2,113,3,High,Puy-de-Dôme,D,South East
2020-Q4,G2020,2020,Q4,42,1,Low,Aisne,D,North
2015-Q2,G2015,2015,Q2,158,3,High,Charente-Maritime,D,South West
2014-Q2,G2014,2014,Q2,130,3,High, Savoie ,D,South East
2024-Q3,G2024,2024,Q3,225,4,Very High,Yvelines ,D,North Central
2021-Q4,G2021,2021,Q4,26,1,Low,Corrèze ,D,South West
2014-Q3,G2014,2014,Q3,84,2,Medium,Eure-et-Loir,D,Central
2024-Q4,G2024,2024,Q4,0,1,Low,Nouvelle-Aquitaine,R,South West
2022-Q4,G2022,2022,Q4,44,1,Low,Orne,D,North
2022-Q4,G2022,2022,Q4,34,1,Low,Haute-Loire ,D,South East
2019-Q3,G2019,2019,Q3,298,4,Very High,Rhône,D,South East
2020-Q4,G2020,2020,Q4,80,2,Medium,Oise,D,North
2021-Q3,G2021,2021,Q3,38,1,Low, Drôme,D,East
2018-Q2,G2018,2018,Q2,628,4,Very High,Seine-Saint-Denis,D,North Central
2014-Q2,G2014,2014,Q2,243,4,Very High,Val-de-Marne,D,North Central
2018-Q1,G2018,2018,Q1,1702,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2024-Q2,G2024,2024,Q2,244,4,Very High,Essonne,D,North Central
2021-Q3,G2021,2021,Q3,28,1,Low,Manche,D,North
2024-Q4,G2024,2024,Q4,0,1,Low,Corrèze ,D,South West
2021-Q2,G2021,2021,Q2,23,1,Low,Ardennes,D,North East
2017-Q3,G2017,2017,Q3,106,3,High,Charente-Maritime,D,South West
2021-Q3,G2021,2021,Q3,0,1,Low,French Teritories,OFOT,Nil
2022-Q1,G2022,2022,Q1,80,2,Medium, Côtes-d'Armor,D,North West
2023-Q4,G2023,2023,Q4,80,2,Medium,Manche,D,North
2019-Q2,G2019,2019,Q2,29,1,Low, Ariège,D,South
2019-Q1,G2019,2019,Q1,149,3,High,Maine-et-Loire,D,West
2022-Q3,G2022,2022,Q3,59,2,Medium,Somme,D,North
2016-Q1,G2016,2016,Q1,574,4,Very High,Rhône,D,South East
2023-Q2,G2023,2023,Q2,1381,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2016-Q1,G2016,2016,Q1,72,2,Medium, Cher,D,Central
2018-Q2,G2018,2018,Q2,193,3,High,La Réunion,C,Nil
2017-Q2,G2017,2017,Q2,1072,4,Very High,Grand Est ,R,North East
2014-Q2,G2014,2014,Q2,68,2,Medium, Cher,D,Central
2020-Q2,G2020,2020,Q2,76,2,Medium,Vaucluse ,D,South East
2022-Q2,G2022,2022,Q2,202,3,High, Hauts-de-Seine,D,North Central
2019-Q4,G2019,2019,Q4,260,4,Very High,Haute-Garonne,D,South
2014-Q3,G2014,2014,Q3,68,2,Medium,Aube,D,North East
2018-Q2,G2018,2018,Q2,24,1,Low,Haute-Marne,D,North East
2021-Q4,G2021,2021,Q4,28,1,Low,Allier,D,South East
2019-Q4,G2019,2019,Q4,134,3,High,Oise,D,North
2021-Q1,G2021,2021,Q1,77,2,Medium,Pyrénées-Atlantiques ,D,South West
2019-Q1,G2019,2019,Q1,1218,4,Very High,Grand Est ,R,North East
2019-Q3,G2019,2019,Q3,46,2,Medium, Saône-et-Loire,D,East
2024-Q4,G2024,2024,Q4,0,1,Low,Lozère ,D,South
2019-Q4,G2019,2019,Q4,92,2,Medium,Aisne,D,North
2015-Q3,G2015,2015,Q3,186,3,High,Moselle,D,North East
2020-Q1,G2020,2020,Q1,81,2,Medium,Calvados,D,North
2014-Q3,G2014,2014,Q3,142,3,High,Calvados,D,North
2024-Q3,G2024,2024,Q3,137,3,High,Gard ,D,South
2023-Q4,G2023,2023,Q4,3677,4,Very High,Île-de-France,R,North Central
2022-Q1,G2022,2022,Q1,849,4,Very High,Hauts-de-France,R,North
2018-Q4,G2018,2018,Q4,125,3,High,Calvados,D,North
2017-Q4,G2017,2017,Q4,36,1,Low, Lot,D,South
2018-Q4,G2018,2018,Q4,69,2,Medium,Tarn,D,South
2022-Q4,G2022,2022,Q4,62,2,Medium,Aisne,D,North
2015-Q1,G2015,2015,Q1,254,4,Very High,Moselle,D,North East
2016-Q1,G2016,2016,Q1,40,1,Low,Haute-Marne,D,North East
2022-Q2,G2022,2022,Q2,264,4,Very High,Alpes-Maritimes,D,South East
2017-Q3,G2017,2017,Q3,835,4,Very High,Grand Est ,R,North East
2018-Q1,G2018,2018,Q1,111,3,High,Manche,D,North
2021-Q2,G2021,2021,Q2,243,4,Very High,Overseas,O,Nil
2020-Q2,G2020,2020,Q2,53,2,Medium,Somme,D,North
2015-Q2,G2015,2015,Q2,97,2,Medium,Corse,R,South
2023-Q3,G2023,2023,Q3,104,3,High,Haut-Rhin ,D,North East
2022-Q3,G2022,2022,Q3,824,4,Very High,Occitanie ,R,South
2018-Q1,G2018,2018,Q1,58,2,Medium,Corrèze ,D,South West
2014-Q4,G2014,2014,Q4,245,4,Very High,Yvelines ,D,North Central
2023-Q3,G2023,2023,Q3,1048,4,Very High,Occitanie ,R,South
2022-Q4,G2022,2022,Q4,46,2,Medium,Ardèche,D,South East
2020-Q4,G2020,2020,Q4,93,2,Medium,Seine-Maritime ,D,North
2021-Q3,G2021,2021,Q3,43,1,Low,Ain,D,South East
2014-Q2,G2014,2014,Q2,61,2,Medium,Yonne,D,East
2022-Q1,G2022,2022,Q1,34,1,Low,Yonne,D,East
2017-Q2,G2017,2017,Q2,153,3,High,Haut-Rhin ,D,North East
2017-Q1,G2017,2017,Q1,678,4,Very High,Bouches-du-Rhône,D,South East
2016-Q4,G2016,2016,Q4,36,1,Low,Nièvre ,D,East
2024-Q1,G2024,2024,Q1,609,4,Very High,Seine-et-Marne,D,North Central
2021-Q3,G2021,2021,Q3,25,1,Low,Allier,D,South East
2018-Q3,G2018,2018,Q3,155,3,High,Moselle,D,North East
2023-Q1,G2023,2023,Q1,151,3,High, Indre-et-Loire,D,South West
2022-Q1,G2022,2022,Q1,208,3,High, Hauts-de-Seine,D,North Central
2021-Q2,G2021,2021,Q2,18,1,Low,Allier,D,South East
2020-Q4,G2020,2020,Q4,58,2,Medium,Sarthe,D,West
2022-Q2,G2022,2022,Q2,415,4,Very High,Bouches-du-Rhône,D,South East
2023-Q1,G2023,2023,Q1,43,1,Low,Orne,D,North
2020-Q1,G2020,2020,Q1,24,1,Low,Nièvre ,D,East
2024-Q1,G2024,2024,Q1,34,1,Low,Nièvre ,D,East
2014-Q4,G2014,2014,Q4,155,3,High,Pyrénées-Atlantiques ,D,South West
2020-Q4,G2020,2020,Q4,113,3,High,Haute-Garonne,D,South
2017-Q1,G2017,2017,Q1,106,3,High,Corse,R,South
2022-Q3,G2022,2022,Q3,136,3,High,Seine-Maritime ,D,North
2019-Q1,G2019,2019,Q1,241,4,Very High,Bas-Rhin,D,North East
2017-Q3,G2017,2017,Q3,25,1,Low, Ariège,D,South
2024-Q3,G2024,2024,Q3,78,2,Medium,Eure-et-Loir,D,Central
2016-Q4,G2016,2016,Q4,50,2,Medium,Alpes-de-Haute-Provence,D,South East
2023-Q2,G2023,2023,Q2,70,2,Medium,Aisne,D,North
2015-Q4,G2015,2015,Q4,36,1,Low,Haute-Marne,D,North East
2023-Q1,G2023,2022,Q1,16,1,Low,French Guiana,C,Nil
2019-Q3,G2019,2019,Q3,99,3,High, Indre-et-Loire,D,South West
2016-Q1,G2016,2016,Q1,217,3,High,Gard ,D,South
2020-Q4,G2020,2020,Q4,47,2,Medium, Doubs,D,East
2024-Q1,G2024,2024,Q1,108,3,High, Martinique,C,Nil
2016-Q2,G2016,2016,Q2,53,2,Medium,Mayenne,D,West
2020-Q2,G2020,2020,Q2,77,2,Medium,La Réunion,C,Nil
2021-Q2,G2021,2021,Q2,204,3,High,Alpes-Maritimes,D,South East
2024-Q4,G2024,2024,Q4,0,1,Low,Eure,D,North
2022-Q2,G2022,2022,Q2,25,1,Low, Haute-Corse,D,South
2014-Q4,G2014,2014,Q4,75,2,Medium,Aube,D,North East
2024-Q1,G2024,2024,Q1,172,3,High,Pyrénées-Atlantiques ,D,South West
2020-Q4,G2020,2020,Q4,14,1,Low,Ardèche,D,South East
2021-Q4,G2021,2021,Q4,537,4,Very High,Grand Est ,R,North East
2018-Q2,G2018,2018,Q2,47,2,Medium,Charente,D,South West
2017-Q1,G2017,2017,Q1,1214,4,Very High,Hauts-de-France,R,North
2024-Q1,G2024,2024,Q1,173,3,High, Meurthe-et-Moselle,D,North East
2024-Q1,G2024,2024,Q1,29,1,Low, Lot,D,South
2017-Q2,G2017,2017,Q2,441,4,Very High,Rhône,D,South East
2015-Q1,G2015,2015,Q1,94,2,Medium,Tarn,D,South
2022-Q1,G2022,2022,Q1,305,4,Very High,Rhône,D,South East
2023-Q2,G2023,2023,Q2,169,3,High,Gard ,D,South
2015-Q3,G2015,2015,Q3,110,3,High, Saône-et-Loire,D,East
2014-Q2,G2014,2014,Q2,1507,4,Very High,Nouvelle-Aquitaine,R,South West
2018-Q2,G2018,2018,Q2,613,4,Very High,Pays de la Loire,R,West
2024-Q3,G2024,2024,Q3,33,1,Low,Haute-Saône,D,East
2014-Q1,G2014,2014,Q1,139,3,High, Savoie ,D,South East
2017-Q2,G2017,2017,Q2,616,4,Very High, Normandie,R,North
2021-Q3,G2021,2021,Q3,48,2,Medium,Loire,D,South East
2020-Q2,G2020,2020,Q2,84,2,Medium,Moselle,D,North East
2018-Q2,G2018,2018,Q2,481,4,Very High,Bourgogne-Frenche-Comté,R,West
2020-Q2,G2020,2020,Q2,7,1,Low,Cantal,D,South East
2023-Q4,G2023,2023,Q4,193,3,High, Savoie ,D,South East
2022-Q3,G2022,2022,Q3,59,2,Medium, Lot-et-Garonne,D,South West
2018-Q1,G2018,2018,Q1,60,2,Medium,Ardennes,D,North East
2024-Q2,G2024,2024,Q2,165,3,High,Oise,D,North
2016-Q1,G2016,2016,Q1,120,3,High,Sarthe,D,West
2019-Q1,G2019,2019,Q1,19,1,Low,Creuse,D,South West
2021-Q3,G2021,2021,Q3,222,4,Very High,Seine-Saint-Denis,D,North Central
2020-Q2,G2020,2020,Q2,32,1,Low, Dordogne,D,South West
2023-Q3,G2023,2023,Q3,42,1,Low, Cher,D,Central
2018-Q2,G2018,2018,Q2,23,1,Low,Territoire de Belfort,D,East
2019-Q4,G2019,2019,Q4,221,3,High,Val-de-Marne,D,North Central
2024-Q2,G2024,2024,Q2,167,3,High,Vaucluse ,D,South East
2023-Q4,G2023,2023,Q4,304,4,Very High,Val-de-Marne,D,North Central
2018-Q4,G2018,2018,Q4,168,3,High, Pyrénées-Orientales ,D,South
2019-Q1,G2019,2019,Q1,254,4,Very High,Haute-Garonne,D,South
2024-Q2,G2024,2024,Q2,167,3,High,Calvados,D,North
2018-Q4,G2018,2018,Q4,115,3,High,Eure,D,North
